event_id,application,event_type,user_role,processing_time_ms,payload_size_kb,status,region,timestamp
5318,ServiceNow,deployment,admin,1504,826,success,us-east-1,2026-06-24 05:24:38.010933
5319,ServiceNow,deployment,admin,251,493,failed,us-west-2,2026-06-12 21:52:38.011212
5320,ServiceNow,release,developer,1004,497,success,eu-west-1,2026-06-30 00:48:38.011414
5321,Jira,deployment,admin,519,708,success,us-west-2,2026-06-30 20:45:38.011606
5322,Salesforce,push,developer,1469,925,success,us-east-1,2026-06-15 11:04:38.011803
5323,GitHub,push,developer,1153,393,failed,us-west-2,2026-06-11 01:45:38.012037
5324,ServiceNow,push,admin,251,826,success,us-east-1,2026-06-16 15:54:38.012237
5325,Slack,issue,admin,209,945,success,eu-west-1,2026-06-27 22:37:38.012431
5326,ServiceNow,issue,developer,1449,940,success,us-east-1,2026-06-16 10:37:38.012626
5327,ServiceNow,push,analyst,52,385,success,eu-west-1,2026-06-20 23:09:38.012821
5328,GitHub,deployment,developer,241,826,success,eu-west-1,2026-07-12 10:57:38.013056
5329,Salesforce,issue,analyst,1524,442,success,us-west-2,2026-07-08 03:09:38.013265
5330,Slack,release,developer,1256,648,success,us-east-1,2026-06-21 04:44:38.013461
5331,Slack,pull_request,analyst,1594,804,success,us-west-2,2026-06-16 00:28:38.013653
5332,GitHub,push,admin,128,190,success,us-west-2,2026-06-21 07:44:38.013848
5333,Jira,release,analyst,1521,770,success,us-east-1,2026-06-18 11:17:38.014087
5334,Jira,pull_request,analyst,531,783,success,us-west-2,2026-06-26 23:42:38.014287
5335,GitHub,push,analyst,855,124,success,us-west-2,2026-06-26 13:35:38.014483
5336,Jira,release,developer,1205,288,success,us-east-1,2026-07-07 02:10:38.014680
5337,Slack,push,developer,952,530,success,us-west-2,2026-07-04 11:51:38.014881
5338,Jira,issue,admin,671,235,success,us-east-1,2026-06-11 15:20:38.015112
5339,Slack,pull_request,developer,222,463,success,us-west-2,2026-06-14 14:30:38.015319
5340,Salesforce,release,developer,287,683,success,us-east-1,2026-07-09 13:22:38.015502
5341,Salesforce,deployment,admin,1840,108,success,us-east-1,2026-06-24 21:42:38.015694
5342,Slack,pull_request,developer,1909,261,success,eu-west-1,2026-06-30 12:21:38.015893
5343,Slack,pull_request,analyst,482,10,success,us-west-2,2026-07-05 11:42:38.016128
5344,Salesforce,issue,admin,946,112,success,us-west-2,2026-06-15 13:47:38.016350
5345,Slack,pull_request,admin,1045,209,success,us-east-1,2026-07-01 19:15:38.016555
5346,ServiceNow,push,analyst,1945,755,success,us-west-2,2026-07-07 05:01:38.016750
5347,Salesforce,deployment,admin,141,623,success,us-west-2,2026-06-12 12:29:38.016967
5348,Salesforce,pull_request,developer,1775,469,success,eu-west-1,2026-07-05 12:11:38.017183
5349,Jira,release,developer,950,20,success,eu-west-1,2026-07-13 19:45:38.017374
5350,ServiceNow,issue,developer,345,698,success,us-west-2,2026-06-15 08:45:38.017568
5351,Slack,pull_request,analyst,168,188,success,us-east-1,2026-07-13 05:58:38.017768
5352,Salesforce,deployment,admin,1347,998,success,eu-west-1,2026-07-04 11:04:38.018002
5353,Jira,push,analyst,490,146,success,us-east-1,2026-07-02 06:34:38.018192
5354,Jira,issue,analyst,980,825,success,us-east-1,2026-07-06 23:00:38.018366
5355,GitHub,release,analyst,408,710,failed,eu-west-1,2026-06-11 13:50:38.018541
5356,GitHub,pull_request,developer,1538,500,success,us-west-2,2026-06-13 01:38:38.018710
5357,ServiceNow,issue,developer,1895,254,success,us-west-2,2026-06-28 12:58:38.018878
5358,ServiceNow,issue,developer,1948,426,success,us-west-2,2026-07-04 05:38:38.019088
5359,ServiceNow,deployment,developer,58,917,success,us-east-1,2026-06-15 11:45:38.019273
5360,Slack,release,admin,752,295,success,us-east-1,2026-07-13 15:09:38.019440
5361,GitHub,release,admin,818,182,success,us-east-1,2026-07-10 05:58:38.019607
5362,Jira,push,developer,935,408,success,us-west-2,2026-07-08 23:11:38.019776
5363,Jira,issue,analyst,1253,270,success,us-west-2,2026-06-21 10:46:38.019956
5364,Slack,push,developer,591,556,success,eu-west-1,2026-07-13 18:25:38.020159
5365,Slack,pull_request,analyst,1474,533,success,us-east-1,2026-06-24 07:06:38.020357
5366,Slack,issue,analyst,953,199,success,us-west-2,2026-07-13 20:09:38.020544
5367,GitHub,deployment,admin,30,82,success,eu-west-1,2026-06-21 15:07:38.020733
5368,ServiceNow,push,analyst,380,857,failed,us-east-1,2026-07-11 00:40:38.020948
5369,GitHub,push,admin,638,708,success,us-east-1,2026-06-22 10:23:38.021187
5370,GitHub,push,developer,582,354,success,eu-west-1,2026-06-13 03:08:38.021399
5371,GitHub,push,admin,975,494,success,us-east-1,2026-06-12 07:23:38.021591
5372,ServiceNow,deployment,admin,31,112,success,us-west-2,2026-07-15 12:51:38.021780
5373,Salesforce,deployment,analyst,1119,588,success,us-west-2,2026-06-24 07:37:38.022010
5374,Salesforce,pull_request,analyst,1737,243,success,eu-west-1,2026-07-02 14:40:38.022201
5375,Jira,pull_request,analyst,1101,878,success,eu-west-1,2026-07-11 01:49:38.022378
5376,ServiceNow,release,admin,1956,381,success,us-west-2,2026-06-17 20:27:38.022565
5377,GitHub,pull_request,developer,1793,254,success,us-east-1,2026-06-16 10:57:38.022755
5378,Salesforce,release,analyst,610,379,success,eu-west-1,2026-07-10 20:16:38.022969
5379,Salesforce,issue,admin,17,920,success,us-east-1,2026-07-08 09:05:38.023186
5380,ServiceNow,deployment,analyst,914,559,success,us-west-2,2026-06-19 05:17:38.023387
5381,Slack,pull_request,admin,1301,386,success,eu-west-1,2026-07-07 21:12:38.023578
5382,Salesforce,issue,admin,1908,40,success,us-east-1,2026-06-29 05:57:38.023801
5383,ServiceNow,release,analyst,622,260,success,us-west-2,2026-07-11 12:02:38.024037
5384,GitHub,release,analyst,823,887,failed,eu-west-1,2026-06-23 11:36:38.024243
5385,ServiceNow,deployment,admin,278,162,success,us-west-2,2026-07-14 12:59:38.024442
5386,Salesforce,issue,developer,1570,131,success,us-east-1,2026-06-27 04:33:38.024644
5387,Slack,pull_request,admin,1031,645,failed,us-east-1,2026-06-11 06:52:38.024844
5388,Jira,pull_request,admin,220,572,success,eu-west-1,2026-06-30 08:35:38.025089
5389,Jira,release,developer,734,728,success,eu-west-1,2026-07-15 04:41:38.025288
5390,Jira,pull_request,developer,165,760,success,us-east-1,2026-06-27 20:32:38.025487
5391,Salesforce,release,admin,50,307,success,us-west-2,2026-06-22 02:02:38.025687
5392,GitHub,push,developer,629,651,success,eu-west-1,2026-07-09 06:26:38.025886
5393,GitHub,release,developer,281,930,success,eu-west-1,2026-07-14 05:50:38.026120
5394,GitHub,release,developer,977,759,success,eu-west-1,2026-07-08 19:14:38.026319
5395,Jira,pull_request,developer,1848,806,success,us-east-1,2026-07-11 04:18:38.026516
5396,GitHub,deployment,developer,1335,654,success,us-east-1,2026-06-22 13:48:38.026709
5397,Salesforce,release,developer,1240,210,success,us-west-2,2026-07-10 10:50:38.026903
5398,Salesforce,issue,analyst,1387,888,success,us-west-2,2026-07-13 18:09:38.027154
5399,ServiceNow,issue,analyst,1575,846,success,us-east-1,2026-07-09 17:16:38.027352
5400,Slack,push,analyst,1655,947,success,eu-west-1,2026-06-28 18:04:38.027551
5401,Jira,release,developer,1360,718,success,eu-west-1,2026-07-05 22:01:38.027746
5402,GitHub,release,analyst,952,398,success,us-east-1,2026-07-05 18:48:38.028000
5403,Jira,push,admin,274,320,success,us-east-1,2026-06-13 03:35:38.028205
5404,Salesforce,deployment,analyst,1010,955,success,us-east-1,2026-07-11 13:21:38.028405
5405,Salesforce,release,admin,1906,637,success,us-east-1,2026-07-11 20:54:38.028598
5406,ServiceNow,push,admin,277,35,success,us-west-2,2026-07-14 13:36:38.028796
5407,ServiceNow,deployment,developer,1996,684,success,us-east-1,2026-07-10 11:40:38.029056
5408,ServiceNow,push,analyst,986,482,success,us-east-1,2026-06-13 14:21:38.029257
5409,ServiceNow,release,admin,1621,174,success,us-east-1,2026-06-13 20:34:38.029455
5410,Slack,release,developer,415,232,failed,us-west-2,2026-06-24 10:25:38.029665
5411,GitHub,deployment,analyst,141,823,success,us-west-2,2026-06-24 05:13:38.029875
5412,ServiceNow,issue,admin,1525,194,success,eu-west-1,2026-07-07 19:58:38.030112
5413,GitHub,push,analyst,1967,262,success,us-west-2,2026-06-27 04:36:38.030282
5414,ServiceNow,release,admin,739,283,success,us-west-2,2026-06-28 22:28:38.030507
5415,GitHub,deployment,developer,762,867,success,eu-west-1,2026-07-03 05:09:38.030663
5416,ServiceNow,release,developer,662,701,success,us-west-2,2026-07-03 10:05:38.030822
5417,Salesforce,release,developer,611,807,success,us-east-1,2026-07-03 17:41:38.031014
5418,Slack,issue,admin,391,233,success,us-east-1,2026-07-12 04:36:38.031173
5419,GitHub,push,developer,828,571,success,us-east-1,2026-06-30 06:54:38.031323
5420,ServiceNow,issue,admin,1692,907,success,us-west-2,2026-06-14 21:49:38.031478
5421,Jira,issue,developer,1142,268,success,us-east-1,2026-06-22 03:53:38.031631
5422,Slack,deployment,developer,868,174,success,us-east-1,2026-07-15 02:22:38.031794
5423,GitHub,release,admin,1691,962,success,us-east-1,2026-06-28 05:53:38.031992
5424,Slack,deployment,analyst,1784,412,success,us-east-1,2026-06-20 04:52:38.032150
5425,Jira,pull_request,analyst,664,41,failed,eu-west-1,2026-06-20 03:52:38.032303
5426,GitHub,pull_request,admin,1852,843,success,us-west-2,2026-07-06 22:11:38.032464
5427,Salesforce,push,developer,1584,540,success,us-west-2,2026-07-07 10:11:38.032620
5428,ServiceNow,issue,admin,305,258,success,us-west-2,2026-06-25 12:09:38.032771
5429,Salesforce,issue,developer,1344,813,success,us-east-1,2026-07-09 01:20:38.032932
5430,GitHub,push,analyst,1441,505,success,us-east-1,2026-07-06 01:19:38.033116
5431,Salesforce,pull_request,analyst,1462,375,success,us-west-2,2026-06-20 14:01:38.033275
5432,Jira,pull_request,analyst,204,156,success,us-east-1,2026-07-13 10:14:38.033420
5433,Salesforce,pull_request,analyst,1858,118,success,us-east-1,2026-06-15 19:25:38.033571
5434,Slack,release,developer,16,196,success,us-east-1,2026-06-26 06:28:38.033715
5435,Jira,issue,developer,1235,444,success,eu-west-1,2026-06-15 00:54:38.033861
5436,Salesforce,issue,developer,890,806,success,us-west-2,2026-07-07 07:17:38.034057
5437,Jira,release,admin,842,31,success,us-east-1,2026-06-16 03:31:38.034202
5438,ServiceNow,issue,analyst,84,557,success,eu-west-1,2026-07-10 07:51:38.034342
5439,Salesforce,issue,admin,1596,818,success,us-east-1,2026-07-14 02:19:38.034483
5440,ServiceNow,deployment,admin,133,869,success,us-west-2,2026-06-24 11:45:38.034621
5441,Slack,release,developer,378,797,success,eu-west-1,2026-07-05 04:55:38.034763
5442,Jira,push,developer,1769,278,success,us-east-1,2026-07-04 14:20:38.034898
5443,GitHub,deployment,admin,374,854,success,eu-west-1,2026-06-13 05:15:38.035083
5444,Slack,deployment,analyst,771,497,success,eu-west-1,2026-06-27 10:56:38.035223
5445,Jira,issue,analyst,845,499,success,eu-west-1,2026-06-27 15:09:38.035366
5446,ServiceNow,issue,developer,1144,866,success,eu-west-1,2026-06-18 05:28:38.035503
5447,GitHub,issue,admin,113,214,success,us-west-2,2026-07-02 06:10:38.035642
5448,ServiceNow,deployment,developer,666,613,success,eu-west-1,2026-07-08 11:50:38.035780
5449,Salesforce,deployment,admin,276,822,success,us-west-2,2026-06-25 22:40:38.035930
5450,Salesforce,release,developer,986,184,success,us-west-2,2026-06-24 23:39:38.036104
5451,Jira,push,analyst,156,666,failed,us-west-2,2026-07-10 15:02:38.036258
5452,Slack,release,admin,1620,417,success,eu-west-1,2026-07-01 02:30:38.036399
5453,Salesforce,issue,developer,508,754,success,us-east-1,2026-06-12 05:11:38.036542
5454,Salesforce,pull_request,analyst,1720,751,success,us-east-1,2026-07-02 01:25:38.036682
5455,GitHub,release,developer,1882,337,success,eu-west-1,2026-06-17 11:18:38.036822
5456,Salesforce,issue,developer,1046,943,success,eu-west-1,2026-06-28 13:02:38.036992
5457,Slack,deployment,admin,692,835,success,us-west-2,2026-06-26 21:25:38.037153
5458,ServiceNow,release,admin,1714,664,success,us-west-2,2026-07-01 08:12:38.037312
5459,Salesforce,issue,admin,273,794,success,eu-west-1,2026-07-08 01:02:38.037461
5460,Salesforce,push,developer,1582,1,success,us-east-1,2026-06-15 22:21:38.037608
5461,ServiceNow,release,developer,1160,257,success,us-west-2,2026-07-05 03:50:38.037760
5462,GitHub,pull_request,admin,1417,260,success,us-west-2,2026-07-14 20:10:38.037908
5463,Salesforce,issue,admin,197,973,failed,us-west-2,2026-07-14 03:36:38.038091
5464,ServiceNow,issue,analyst,367,528,success,us-east-1,2026-07-06 22:59:38.038240
5465,Slack,release,admin,1221,322,success,us-east-1,2026-07-08 09:58:38.038387
5466,Jira,pull_request,analyst,1484,904,success,us-west-2,2026-06-18 21:34:38.038536
5467,Salesforce,deployment,analyst,1598,807,success,us-east-1,2026-06-30 04:55:38.038689
5468,ServiceNow,deployment,developer,1436,53,success,us-east-1,2026-06-12 09:19:38.038843
5469,GitHub,pull_request,admin,1517,456,success,us-west-2,2026-07-04 22:15:38.039040
5470,Slack,release,admin,1021,53,success,us-west-2,2026-06-13 13:59:38.039192
5471,Jira,deployment,analyst,1504,776,success,eu-west-1,2026-06-18 15:34:38.039344
5472,Slack,pull_request,admin,1672,75,success,us-east-1,2026-06-28 20:06:38.039493
5473,GitHub,push,admin,1894,154,success,us-west-2,2026-06-26 21:51:38.039643
5474,GitHub,pull_request,developer,399,325,failed,us-east-1,2026-06-16 16:41:38.039788
5475,Salesforce,push,developer,1652,659,success,us-west-2,2026-06-19 16:57:38.039992
5476,Jira,release,admin,920,819,success,us-east-1,2026-06-17 00:31:38.040150
5477,Jira,issue,developer,410,698,success,us-east-1,2026-06-14 10:49:38.040297
5478,Salesforce,push,analyst,915,175,success,us-east-1,2026-06-22 16:26:38.040446
5479,ServiceNow,deployment,developer,1569,876,success,eu-west-1,2026-07-08 18:47:38.040598
5480,GitHub,deployment,analyst,1756,652,failed,us-east-1,2026-07-03 10:40:38.040751
5481,Jira,push,analyst,1336,496,success,us-west-2,2026-07-11 21:13:38.040891
5482,GitHub,release,analyst,1046,210,success,eu-west-1,2026-07-05 00:35:38.041092
5483,GitHub,push,admin,1492,822,success,us-east-1,2026-06-26 08:01:38.041239
5484,ServiceNow,deployment,developer,171,905,success,eu-west-1,2026-06-24 10:09:38.041382
5485,Slack,issue,admin,949,149,success,us-west-2,2026-07-09 16:01:38.041529
5486,ServiceNow,release,analyst,236,525,success,us-west-2,2026-07-08 10:55:38.041676
5487,Slack,deployment,analyst,62,586,success,us-east-1,2026-07-02 23:09:38.041997
5488,Slack,push,admin,1171,675,success,eu-west-1,2026-06-21 09:56:38.042165
5489,Jira,release,developer,180,409,failed,us-west-2,2026-06-26 22:55:38.042319
5490,GitHub,release,analyst,1189,784,success,us-west-2,2026-07-12 22:02:38.042473
5491,ServiceNow,pull_request,analyst,184,734,success,us-east-1,2026-07-04 20:15:38.042628
5492,ServiceNow,push,developer,64,954,success,us-east-1,2026-07-01 15:35:38.042789
5493,Jira,issue,developer,493,973,failed,eu-west-1,2026-07-01 01:32:38.042963
5494,Salesforce,push,analyst,738,504,success,us-west-2,2026-06-13 21:17:38.043162
5495,Salesforce,deployment,developer,166,610,success,us-east-1,2026-06-22 01:58:38.043317
5496,Jira,release,admin,525,602,failed,eu-west-1,2026-07-07 08:00:38.043465
5497,Jira,pull_request,analyst,1176,800,success,us-east-1,2026-06-16 01:56:38.043621
5498,Salesforce,pull_request,analyst,371,441,success,us-west-2,2026-06-23 22:02:38.043769
5499,ServiceNow,issue,analyst,470,693,success,eu-west-1,2026-07-10 17:42:38.043931
5500,Jira,issue,analyst,1866,49,failed,us-west-2,2026-06-22 16:45:38.044106
5501,Jira,push,analyst,168,489,success,us-west-2,2026-06-15 22:12:38.044263
5502,Slack,deployment,developer,468,248,success,us-west-2,2026-06-26 19:43:38.044426
5503,Salesforce,pull_request,analyst,745,573,failed,us-west-2,2026-06-26 19:12:38.044583
5504,Slack,pull_request,admin,1942,223,success,us-west-2,2026-06-18 22:23:38.044734
5505,ServiceNow,release,developer,1268,620,success,eu-west-1,2026-06-26 21:12:38.044882
5506,Slack,issue,analyst,1701,492,failed,eu-west-1,2026-06-27 15:37:38.045074
5507,Salesforce,pull_request,admin,1026,332,success,us-east-1,2026-06-17 20:34:38.045236
5508,Slack,pull_request,admin,1293,620,success,eu-west-1,2026-06-26 03:47:38.045387
5509,GitHub,issue,analyst,254,848,failed,eu-west-1,2026-07-09 13:17:38.045540
5510,ServiceNow,pull_request,admin,1385,996,success,us-east-1,2026-06-30 15:26:38.045691
5511,GitHub,issue,admin,1887,93,success,us-east-1,2026-07-02 12:16:38.045842
5512,Slack,release,developer,1545,156,success,eu-west-1,2026-06-28 13:36:38.046030
5513,Slack,release,admin,1600,456,success,us-west-2,2026-06-26 16:32:38.046190
5514,Salesforce,push,developer,1484,876,success,us-west-2,2026-07-13 16:01:38.046340
5515,GitHub,issue,admin,1532,129,success,us-east-1,2026-07-01 13:40:38.046492
5516,Salesforce,release,developer,1639,675,success,eu-west-1,2026-07-01 16:10:38.046648
5517,Slack,push,admin,694,116,success,us-east-1,2026-07-14 20:03:38.046803
5518,Jira,push,admin,1802,58,success,eu-west-1,2026-06-24 19:07:38.046989
5519,Salesforce,issue,developer,114,901,success,us-east-1,2026-06-15 11:47:38.047173
5520,ServiceNow,push,developer,1613,709,success,eu-west-1,2026-06-11 00:16:38.047333
5521,Salesforce,release,admin,1916,403,success,eu-west-1,2026-06-29 00:54:38.047507
5522,Slack,deployment,developer,471,132,success,eu-west-1,2026-06-12 08:51:38.047661
5523,Jira,deployment,developer,1937,553,success,eu-west-1,2026-07-05 23:19:38.047820
5524,Jira,push,analyst,845,890,failed,us-east-1,2026-06-12 23:32:38.048027
5525,Salesforce,issue,analyst,198,164,success,us-west-2,2026-07-02 02:09:38.048323
5526,Salesforce,pull_request,developer,442,471,success,eu-west-1,2026-06-15 03:04:38.048502
5527,ServiceNow,deployment,admin,690,825,success,us-west-2,2026-06-19 01:35:38.048688
5528,ServiceNow,push,admin,689,391,success,us-east-1,2026-07-07 13:28:38.048872
5529,Jira,issue,analyst,351,815,success,us-west-2,2026-07-01 09:22:38.049106
5530,Jira,push,developer,1942,343,success,us-west-2,2026-06-20 22:31:38.049300
5531,ServiceNow,push,analyst,1980,206,success,eu-west-1,2026-07-10 14:14:38.049499
5532,Jira,deployment,admin,670,968,success,eu-west-1,2026-06-14 07:42:38.049685
5533,Slack,pull_request,analyst,171,767,success,us-east-1,2026-07-13 03:17:38.049890
5534,Slack,push,developer,1869,560,success,us-east-1,2026-07-07 20:32:38.050136
5535,ServiceNow,push,developer,1224,729,success,us-east-1,2026-07-08 03:40:38.050330
5536,Slack,issue,admin,1034,407,success,us-east-1,2026-06-20 07:16:38.050519
5537,Slack,issue,developer,486,73,success,us-west-2,2026-07-14 15:45:38.050705
5538,Jira,deployment,analyst,1370,575,success,eu-west-1,2026-06-27 00:56:38.050894
5539,GitHub,push,analyst,1507,783,success,us-west-2,2026-06-16 21:40:38.051118
5540,Salesforce,issue,analyst,497,78,success,us-west-2,2026-07-12 06:59:38.051311
5541,ServiceNow,release,analyst,934,851,success,us-east-1,2026-06-17 05:08:38.051505
